showtime_id|movie_id|room_id|date|time|price
SUATCHIEU_20251127_0031|F0007|PHONG_006|2025-11-27|12:40|70000
SUATCHIEU_20251127_0032|F0008|PHONG_006|2025-11-27|14:50|70000
SUATCHIEU_20251127_0033|F0009|PHONG_006|2025-11-27|17:10|75000
SUATCHIEU_20251127_0034|F0010|PHONG_006|2025-11-27|19:40|75000
SUATCHIEU_20251127_0035|F0001|PHONG_006|2025-11-27|22:00|80000
SUATCHIEU_20251210_0001|F0007|PHONG_001|2025-12-10|09:00|65000
SUATCHIEU_20251210_0002|F0008|PHONG_001|2025-12-10|11:10|65000
SUATCHIEU_20251210_0003|F0009|PHONG_001|2025-12-10|13:30|70000
SUATCHIEU_20251210_0004|F0010|PHONG_001|2025-12-10|16:00|70000
SUATCHIEU_20251210_0005|F0001|PHONG_001|2025-12-10|18:20|75000
SUATCHIEU_20251210_0006|F0002|PHONG_001|2025-12-10|20:40|80000
SUATCHIEU_20251210_0007|F0004|PHONG_002|2025-12-10|09:20|65000
SUATCHIEU_20251210_0008|F0005|PHONG_002|2025-12-10|11:30|65000
SUATCHIEU_20251210_0009|F0006|PHONG_002|2025-12-10|14:40|70000
SUATCHIEU_20251210_0010|F0007|PHONG_002|2025-12-10|16:40|70000
SUATCHIEU_20251210_0011|F0008|PHONG_002|2025-12-10|18:50|75000
SUATCHIEU_20251210_0012|F0009|PHONG_002|2025-12-10|21:10|80000
SUATCHIEU_20251210_0013|F0001|PHONG_003|2025-12-10|09:40|65000
SUATCHIEU_20251210_0014|F0002|PHONG_003|2025-12-10|12:00|70000
SUATCHIEU_20251210_0015|F0003|PHONG_003|2025-12-10|14:30|70000
SUATCHIEU_20251210_0016|F0004|PHONG_003|2025-12-10|16:50|70000
SUATCHIEU_20251210_0017|F0005|PHONG_003|2025-12-10|19:00|75000
SUATCHIEU_20251210_0018|F0006|PHONG_003|2025-12-10|22:10|80000
SUATCHIEU_20251210_0019|F0009|PHONG_004|2025-12-10|10:00|65000
SUATCHIEU_20251210_0020|F0010|PHONG_004|2025-12-10|12:30|70000
SUATCHIEU_20251210_0021|F0001|PHONG_004|2025-12-10|14:50|70000
SUATCHIEU_20251210_0022|F0002|PHONG_004|2025-12-10|17:10|75000
SUATCHIEU_20251210_0023|F0003|PHONG_004|2025-12-10|19:40|75000
SUATCHIEU_20251210_0024|F0004|PHONG_004|2025-12-10|22:00|80000
SUATCHIEU_20251210_0025|F0006|PHONG_005|2025-12-10|10:20|65000
SUATCHIEU_20251210_0026|F0007|PHONG_005|2025-12-10|12:20|70000
SUATCHIEU_20251210_0027|F0008|PHONG_005|2025-12-10|14:30|70000
SUATCHIEU_20251210_0028|F0009|PHONG_005|2025-12-10|16:50|70000
SUATCHIEU_20251210_0029|F0010|PHONG_005|2025-12-10|19:20|75000
SUATCHIEU_20251210_0030|F0001|PHONG_005|2025-12-10|21:40|80000
SUATCHIEU_20251210_0031|F0003|PHONG_006|2025-12-10|10:40|65000
SUATCHIEU_20251210_0032|F0004|PHONG_006|2025-12-10|13:00|70000
SUATCHIEU_20251210_0033|F0005|PHONG_006|2025-12-10|15:10|70000
SUATCHIEU_20251210_0034|F0006|PHONG_006|2025-12-10|18:20|75000
SUATCHIEU_20251210_0035|F0007|PHONG_006|2025-12-10|20:20|80000
SUATCHIEU_20251212_0005|F0005|PHONG_001|2025-12-12|18:20|75000
SUATCHIEU_20251212_0006|F0006|PHONG_001|2025-12-12|21:30|80000
SUATCHIEU_20251212_0011|F0002|PHONG_002|2025-12-12|18:50|75000
SUATCHIEU_20251212_0012|F0003|PHONG_002|2025-12-12|21:20|80000
SUATCHIEU_20251212_0017|F0009|PHONG_003|2025-12-12|19:20|75000
SUATCHIEU_20251212_0018|F0010|PHONG_003|2025-12-12|21:50|80000
SUATCHIEU_20251212_0022|F0006|PHONG_004|2025-12-12|17:40|75000
SUATCHIEU_20251212_0023|F0007|PHONG_004|2025-12-12|19:40|75000
SUATCHIEU_20251212_0024|F0008|PHONG_004|2025-12-12|21:50|80000
SUATCHIEU_20251212_0028|F0003|PHONG_005|2025-12-12|17:30|75000
SUATCHIEU_20251212_0029|F0004|PHONG_005|2025-12-12|19:50|75000
SUATCHIEU_20251212_0034|F0010|PHONG_006|2025-12-12|19:40|75000
SUATCHIEU_20251212_0035|F0001|PHONG_006|2025-12-12|22:00|80000
SUATCHIEU_20251213_0001|F0002|PHONG_001|2025-12-13|09:00|65000
SUATCHIEU_20251213_0002|F0003|PHONG_001|2025-12-13|11:30|65000
SUATCHIEU_20251213_0003|F0004|PHONG_001|2025-12-13|13:50|70000
SUATCHIEU_20251213_0004|F0005|PHONG_001|2025-12-13|16:00|70000
SUATCHIEU_20251213_0005|F0006|PHONG_001|2025-12-13|19:10|75000
SUATCHIEU_20251213_0006|F0007|PHONG_001|2025-12-13|21:10|80000
SUATCHIEU_20251213_0007|F0009|PHONG_002|2025-12-13|09:20|65000
SUATCHIEU_20251213_0008|F0010|PHONG_002|2025-12-13|11:50|65000
SUATCHIEU_20251213_0009|F0001|PHONG_002|2025-12-13|14:10|70000
SUATCHIEU_20251213_0010|F0002|PHONG_002|2025-12-13|16:30|70000
SUATCHIEU_20251213_0011|F0003|PHONG_002|2025-12-13|19:00|75000
SUATCHIEU_20251213_0012|F0004|PHONG_002|2025-12-13|21:20|80000
SUATCHIEU_20251213_0013|F0006|PHONG_003|2025-12-13|09:40|65000
SUATCHIEU_20251213_0014|F0007|PHONG_003|2025-12-13|11:40|65000
SUATCHIEU_20251213_0015|F0008|PHONG_003|2025-12-13|13:50|70000
SUATCHIEU_20251213_0016|F0009|PHONG_003|2025-12-13|16:10|70000
SUATCHIEU_20251213_0017|F0010|PHONG_003|2025-12-13|18:40|75000
SUATCHIEU_20251213_0018|F0001|PHONG_003|2025-12-13|21:00|80000
SUATCHIEU_20251213_0019|F0004|PHONG_004|2025-12-13|10:00|65000
SUATCHIEU_20251213_0020|F0005|PHONG_004|2025-12-13|12:10|70000
SUATCHIEU_20251213_0021|F0006|PHONG_004|2025-12-13|15:20|70000
SUATCHIEU_20251213_0022|F0007|PHONG_004|2025-12-13|17:20|75000
SUATCHIEU_20251213_0023|F0008|PHONG_004|2025-12-13|19:30|75000
SUATCHIEU_20251213_0024|F0009|PHONG_004|2025-12-13|21:50|80000
SUATCHIEU_20251213_0025|F0001|PHONG_005|2025-12-13|10:20|65000
SUATCHIEU_20251213_0026|F0002|PHONG_005|2025-12-13|12:40|70000
SUATCHIEU_20251213_0027|F0003|PHONG_005|2025-12-13|15:10|70000
SUATCHIEU_20251213_0028|F0004|PHONG_005|2025-12-13|17:30|75000
SUATCHIEU_20251213_0029|F0005|PHONG_005|2025-12-13|19:40|75000
SUATCHIEU_20251213_0030|F0008|PHONG_006|2025-12-13|10:40|65000
SUATCHIEU_20251213_0031|F0009|PHONG_006|2025-12-13|13:00|70000
SUATCHIEU_20251213_0032|F0010|PHONG_006|2025-12-13|15:30|70000
SUATCHIEU_20251213_0033|F0001|PHONG_006|2025-12-13|17:50|75000
SUATCHIEU_20251213_0034|F0002|PHONG_006|2025-12-13|20:10|80000
SUATCHIEU_20251217_0002|F0001|PHONG_001|2025-12-17|11:20|65000
SUATCHIEU_20251217_0003|F0002|PHONG_001|2025-12-17|13:40|70000
SUATCHIEU_20251217_0004|F0003|PHONG_001|2025-12-17|16:10|70000
SUATCHIEU_20251217_0005|F0004|PHONG_001|2025-12-17|18:30|75000
SUATCHIEU_20251217_0006|F0005|PHONG_001|2025-12-17|20:40|80000
SUATCHIEU_20251217_0008|F0008|PHONG_002|2025-12-17|11:30|65000
SUATCHIEU_20251217_0009|F0009|PHONG_002|2025-12-17|13:50|70000
SUATCHIEU_20251217_0010|F0010|PHONG_002|2025-12-17|16:20|70000
SUATCHIEU_20251217_0011|F0001|PHONG_002|2025-12-17|18:40|75000
SUATCHIEU_20251217_0012|F0002|PHONG_002|2025-12-17|21:00|80000
SUATCHIEU_20251217_0014|F0005|PHONG_003|2025-12-17|11:50|65000
SUATCHIEU_20251217_0015|F0006|PHONG_003|2025-12-17|15:00|70000
SUATCHIEU_20251217_0016|F0007|PHONG_003|2025-12-17|17:00|75000
SUATCHIEU_20251217_0017|F0008|PHONG_003|2025-12-17|19:10|75000
SUATCHIEU_20251217_0018|F0009|PHONG_003|2025-12-17|21:30|80000
SUATCHIEU_20251217_0020|F0003|PHONG_004|2025-12-17|12:30|70000
SUATCHIEU_20251217_0021|F0004|PHONG_004|2025-12-17|14:50|70000
SUATCHIEU_20251217_0022|F0005|PHONG_004|2025-12-17|17:00|75000
SUATCHIEU_20251217_0023|F0006|PHONG_004|2025-12-17|20:10|80000
SUATCHIEU_20251217_0025|F0010|PHONG_005|2025-12-17|12:50|70000
SUATCHIEU_20251217_0026|F0001|PHONG_005|2025-12-17|15:10|70000
SUATCHIEU_20251217_0027|F0002|PHONG_005|2025-12-17|17:30|75000
SUATCHIEU_20251217_0028|F0003|PHONG_005|2025-12-17|20:00|80000
SUATCHIEU_20251217_0030|F0007|PHONG_006|2025-12-17|12:40|70000
SUATCHIEU_20251217_0031|F0008|PHONG_006|2025-12-17|14:50|70000
SUATCHIEU_20251217_0032|F0009|PHONG_006|2025-12-17|17:10|75000
SUATCHIEU_20251217_0033|F0010|PHONG_006|2025-12-17|19:40|75000
SUATCHIEU_20251217_0034|F0001|PHONG_006|2025-12-17|22:00|80000
